method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,episode_idx,recovery_version,benchmark_layer
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1812,none,B1
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1813,none,B1
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1814,none,B1
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1815,none,B1
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1816,none,B1
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1817,none,B1
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1818,none,B1
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1819,none,B1
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1820,none,B1
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1821,none,B1
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1822,none,B1
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1823,none,B1
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1824,none,B1
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1825,none,B1
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1826,none,B1
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1827,none,B1
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1828,none,B1
sac_her,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1829,none,B1
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1830,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1831,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1832,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1833,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1834,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1835,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1836,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1837,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1838,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1839,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1840,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1841,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1842,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1843,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1844,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1845,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1846,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1847,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1848,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1849,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1850,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1851,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1852,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1853,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1854,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1855,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1856,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1857,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1858,v2,B2
sac_her_recovery_v2,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1859,v2,B2
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1860,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1861,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1862,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1863,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1864,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1865,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1866,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1867,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1868,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1869,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1870,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1871,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1872,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1873,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1874,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1875,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1876,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1877,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1878,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1879,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1880,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1881,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1882,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1883,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1884,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1885,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1886,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1887,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1888,v3,B3
sac_her_recovery_v3,action_delay,2,0.0,-2.0,1.0,0.015039499983201848,50,0.13573531806468964,0.37717026472091675,1.0,0.0,1889,v3,B3
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1890,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1891,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1892,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1893,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1894,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1895,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1896,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1897,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1898,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1899,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1900,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1901,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1902,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1903,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1904,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1905,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1906,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1907,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1908,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1909,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1910,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1911,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1912,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1913,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1914,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1915,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1916,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1917,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1918,none,B1
sac_her,action_reversal,2,0.0,-50.0,0.0,0.8987166889595558,50,0.09977198392152786,1.8401530981063843,1.0,0.0,1919,none,B1
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1920,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1921,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1922,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1923,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1924,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1925,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1926,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1927,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1928,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1929,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1930,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1931,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1932,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1933,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1934,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1935,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1936,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1937,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1938,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1939,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1940,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1941,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1942,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1943,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1944,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1945,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1946,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1947,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1948,v2,B2
sac_her_recovery_v2,action_reversal,2,0.0,-50.0,0.0,0.27691146759228646,50,0.88955157995224,1.3262351751327515,1.0,1.0,1949,v2,B2
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1950,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1951,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1952,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1953,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1954,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1955,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1956,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1957,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1958,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1959,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1960,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1961,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1962,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1963,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1964,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1965,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1966,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1967,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1968,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1969,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1970,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1971,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1972,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1973,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1974,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1975,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1976,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1977,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1978,v3,B3
sac_her_recovery_v3,action_reversal,2,0.0,-50.0,0.0,0.16880174598052322,50,0.6334905624389648,1.253036379814148,1.0,1.0,1979,v3,B3
sac_her,goal_spoof_immediate,2,0.1,-3.0,1.0,0.04844289830332935,50,0.03332805633544922,0.31833943724632263,1.0,0.0,1980,none,B1
sac_her,goal_spoof_immediate,2,0.1,-50.0,0.0,0.06332672857438379,50,0.030377432703971863,0.17513704299926758,0.0,0.0,1981,none,B1
sac_her,goal_spoof_immediate,2,0.1,-50.0,0.0,0.08671658316930123,50,0.02028987556695938,0.1055557131767273,0.0,0.0,1982,none,B1
sac_her,goal_spoof_immediate,2,0.1,-4.0,1.0,0.048877720389975385,50,0.03881148621439934,0.3121873438358307,1.0,0.0,1983,none,B1
sac_her,goal_spoof_immediate,2,0.1,-50.0,0.0,0.0988521563604396,50,0.04627661406993866,0.3690415620803833,1.0,0.0,1984,none,B1
sac_her,goal_spoof_immediate,2,0.1,-48.0,1.0,0.10862070126289984,50,0.04043186455965042,0.5352222919464111,1.0,0.0,1985,none,B1
sac_her,goal_spoof_immediate,2,0.1,-50.0,0.0,0.10711707441396702,50,0.03659231215715408,0.14447151124477386,0.0,0.0,1986,none,B1
sac_her,goal_spoof_immediate,2,0.1,-50.0,0.0,0.1547945448882003,50,0.06055527180433273,0.2608429193496704,1.0,0.0,1987,none,B1
sac_her,goal_spoof_immediate,2,0.1,-50.0,0.0,0.06116455525630406,50,0.05097685009241104,0.44736018776893616,1.0,0.0,1988,none,B1
sac_her,goal_spoof_immediate,2,0.1,-50.0,0.0,0.12310076722527905,50,0.06033205986022949,0.505754292011261,1.0,0.0,1989,none,B1
sac_her,goal_spoof_immediate,2,0.1,-50.0,0.0,0.08223281552694427,50,0.02601727657020092,0.11410880833864212,0.0,0.0,1990,none,B1
sac_her,goal_spoof_immediate,2,0.1,-50.0,0.0,0.13334147598058624,50,0.06029316782951355,0.45690688490867615,1.0,0.0,1991,none,B1
sac_her,goal_spoof_immediate,2,0.1,-48.0,1.0,0.1325010811395848,50,0.045886773616075516,0.6083080768585205,1.0,0.0,1992,none,B1
sac_her,goal_spoof_immediate,2,0.1,-50.0,0.0,0.11688759209654827,50,0.05409564450383186,0.22189384698867798,1.0,0.0,1993,none,B1
sac_her,goal_spoof_immediate,2,0.1,-47.0,1.0,0.06735566591545096,50,0.055647559463977814,0.5029628872871399,1.0,0.0,1994,none,B1
