episode_idx,min_dto,mean_dto,final_dto,dto_slope,min_dttg,max_dttg,mean_dttg,final_dttg,initial_dttg,dttg_range,dttg_slope,near_goal_frac,goal_offset_max,goal_offset_mean,min_dtpg,final_dtpg,mean_anrm,max_anrm,std_anrm,anrm_slope,mean_action_ratio,action_corrupted_frac,mean_aper,std_aper,max_aper,min_aper,max_ovz,mean_ovz,safety_violation_rate,is_success_any,n_success_steps,final_is_success,total_reward,mean_reward,failure_mode,condition,seed,model
904,0.1076039484693264,0.6467519672138794,0.8285336078611923,0.004104661343068404,0.3833991408667048,0.383399145765635,0.383399140909906,0.3833991408667048,0.383399145765635,4.8989302059432305e-09,-1.7091723314585553e-12,0.0,0.0,0.0,0.3833991408667048,0.3833991408667048,1.6412120310465494,1.922274470329285,0.17261887107266785,-0.0037941009171025353,1.0,0.0,0.0025772785954190705,0.008930316716218469,0.0512197951901204,-0.0006255846152226,0.0320971487145216,0.0022546575267114845,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
905,0.1612652358249973,1.1484054278731337,1.4222415448105576,0.007196527040200049,0.2566632391824746,0.2566632429100925,0.2566632392153467,0.2566632391824746,0.2566632429100925,3.727617936544192e-09,-1.3005170349166171e-12,0.0,0.0,0.0,0.2566632391824746,0.2566632391824746,1.6426835258801777,1.917655348777771,0.1059409410023489,0.0001325787846854173,1.0,0.0,0.05978243115779095,0.048459412666418115,0.1021369422512675,3.416801272035711e-05,0.0009472621768426,-0.0038706923121668915,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
906,0.0726079933536902,0.5306367511766373,0.6753029689844058,0.0033202501281261575,0.1327306197333847,0.1327306206462278,0.13273061974143463,0.1327306197333847,0.1327306206462278,9.128430789040465e-10,-3.184788426987686e-13,0.0,0.0,0.0,0.1327306197333847,0.1327306197333847,1.3952362569173178,1.9648873805999756,0.1946668776807128,-0.0035255952781929225,1.0,0.0,0.003092221874170901,0.009972704218074875,0.0502903237716796,-1.2073015819514269e-05,0.0344010575748496,-8.281091874318493e-05,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
907,0.1632187585247931,0.4353934376873938,0.4409860018352159,0.00026859971106549875,0.2066018563783996,0.2066018563784001,0.20660185637840003,0.2066018563784001,0.2066018563783996,4.996003610813204e-16,-1.0519897228434632e-18,0.0,0.0,0.0,0.2066018563783996,0.2066018563784001,1.6318705447514852,1.7801107168197632,0.05689946157706769,0.0002459470860888878,1.0,0.0,0.0019223683610284004,0.008130181302004649,0.0509922175299727,-1.0274686340731671e-05,0.0249093510207461,0.0011142937354197474,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
908,0.1924932926968605,0.716105847534181,1.0612586457056377,0.004227620719837398,0.2058833233297693,0.2058833283113514,0.20588332337369944,0.2058833233297693,0.2058833283113514,4.98158209127908e-09,-1.7380071593637501e-12,0.0,0.0,0.0,0.2058833233297693,0.2058833233297693,1.4259887226422627,1.7285019159317017,0.10814857561582529,-0.0007776030125451169,1.0,0.0,0.011333821781997943,0.02159692147692183,0.1021319726605311,-0.0024553429693798,0.0107338631607776,-4.453598308271818e-06,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
909,0.0439264981792476,0.2311017791969894,0.250438380454215,0.0006528900171547331,0.1676100894760236,0.2041665345128822,0.19236952269947877,0.1928238108574841,0.1676100894760236,0.03655644503685859,1.8107696622946094e-05,0.0,0.0,0.0,0.1676100894760236,0.1928238108574841,1.4159907833735148,1.7919949293136597,0.07632362360988991,-0.0010471287809629974,1.0,0.0,0.015981585473303167,0.01772581357440933,0.0966950582480574,-0.0003306820104696,0.0315061298769889,0.0009082726133128083,0.0,0.0,0,0.0,-150.0,-1.0,reached_but_failed_grasp,contact_dropout,0,randomized_2M
910,0.197285929414754,0.6789158227274789,0.7590051138184417,0.0021375706997484975,0.3129097043258147,0.3129097094834983,0.31290970437129784,0.3129097043258147,0.3129097094834983,5.157683558021375e-09,-1.7994456735551985e-12,0.0,0.0,0.0,0.3129097043258147,0.3129097043258147,1.7050375946362812,1.861040115356445,0.048656779196904185,-0.0008049680656939397,1.0,0.0,0.0005170232632565487,0.0001541840209126053,0.0014307844162216,3.3646269267459197e-05,0.0185346815816639,0.0018378974606657347,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
911,0.1551632561972425,0.1882230478401642,0.1925693645358673,-8.985581298471641e-05,0.2001507977261792,0.2001507977261797,0.20015079772617964,0.2001507977261797,0.2001507977261792,4.996003610813204e-16,8.415917782747707e-19,0.0,0.0,0.0,0.2001507977261792,0.2001507977261797,1.42307635307312,1.7963579893112185,0.05175727076110665,-0.0004884606046917082,1.0,0.0,0.03710406004857081,0.010007827671563111,0.0499829519649667,0.000924911015863,0.0263452223110971,0.0004696299352851304,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
912,0.1923447732619082,0.8356742604989099,1.0160061451215294,0.004874500062686803,0.3799650320755521,0.37996503620842,0.37996503211199795,0.3799650320755521,0.37996503620842,4.132867881256885e-09,-1.441900456105832e-12,0.0,0.0,0.0,0.3799650320755521,0.3799650320755521,1.4650878278414408,1.7901933193206787,0.11735056438472106,-0.0016539402943546852,1.0,0.0,0.0012803868164464655,0.002391205438872766,0.015149812404379,-0.0001656410931355,0.0164300320017722,0.0006663299073721333,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
913,0.0743549688893697,0.2811903847519279,0.2863186212907193,0.00048701379189488854,0.1788857498375783,0.1788857498375788,0.1788857498375788,0.1788857498375788,0.1788857498375783,4.996003610813204e-16,2.1039794456869267e-19,0.0,0.0,0.0,0.1788857498375783,0.1788857498375788,1.4475421873728433,1.9152405261993408,0.0755726562636944,-0.0008736202065015061,1.0,0.0,0.0008797133308106956,0.0028782466361285766,0.0182539977211295,7.218571532804635e-08,0.0246886696275301,0.0011439686818688901,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
914,0.0762673959871127,0.3328629103477556,0.3960639674900162,0.0018577530592595204,0.1375715384789721,0.2132917128637509,0.19883739169310324,0.2103394451135651,0.1546148113660954,0.0757201743847788,0.00036916728432107054,0.0,0.0,0.0,0.1375715384789721,0.2103394451135651,1.6206629665692647,1.919058918952942,0.12339269415914854,-0.0005144879533861108,1.0,0.0,0.0845240105332013,0.03164768020474666,0.1078226729282417,-5.403372252292448e-06,0.0295105368398488,0.0012331046772103384,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
915,0.1411339512524195,0.8890536975558821,1.1163579124153489,0.006211711600644988,0.4111389638095413,0.4111389679043504,0.4111389638456514,0.4111389638095413,0.4111389679043504,4.0948091029058276e-09,-1.4286218210282128e-12,0.0,0.0,0.0,0.4111389638095413,0.4111389638095413,1.5475699671109517,1.8754886388778689,0.1185950602964759,-0.0018143762735330958,1.0,0.0,0.00260682289629525,0.011600005110597557,0.0898044513751359,-0.001171858413441,0.0180335307053758,0.0010829268628640121,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
916,0.1451298596632899,0.3312080652791326,0.449959657786833,0.0026945619740500076,0.1860824548389585,0.186082454838959,0.18608245483895897,0.186082454838959,0.1860824548389585,4.996003610813204e-16,-8.415917782747707e-19,0.0,0.0,0.0,0.1860824548389585,0.186082454838959,1.6155412912368774,1.900427222251892,0.14850168483248238,0.002266475864503475,1.0,0.0,0.022367656866234605,0.020880139724990646,0.0499579993776766,-0.0005297001892063,0.033658483063747,0.002501161744278684,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
917,0.2148101676890769,1.1636845722815488,1.521385940929736,0.006880653835254261,0.2200316888638789,0.2200316934216963,0.2200316889040721,0.2200316888638789,0.2200316934216963,4.5578174012739225e-09,-1.5901611549091635e-12,0.0,0.0,0.0,0.2200316888638789,0.2200316888638789,1.4094431138038634,1.5440478324890137,0.0620387243059497,0.0004856525971585451,1.0,0.0,0.059397349011312335,0.04792102454953822,0.1008250385462168,-1.41971655267694e-05,0.0005247174755299,-0.003918162668568035,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
918,0.1942399962711081,0.8810429429750479,0.968146104787217,0.002636627958121113,0.2521079292661848,0.2521079292661852,0.2521079292661852,0.2521079292661852,0.2521079292661848,3.885780586188048e-16,-1.4727856119808486e-18,0.0,0.0,0.0,0.2521079292661848,0.2521079292661852,1.863624581495921,1.916636943817139,0.09511111062394231,0.000663332463137347,1.0,0.0,0.0025068710038316172,0.011737272013248602,0.1001508446578341,-0.0018788086557036,0.0001001437480358,-0.0031107850383695094,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
919,0.1445180424959814,0.7479513995848137,0.8798392475346464,0.0036568007119436334,0.2634386735484074,0.2634386735484078,0.2634386735484078,0.2634386735484078,0.2634386735484074,3.885780586188048e-16,-2.1039794456869267e-19,0.0,0.0,0.0,0.2634386735484074,0.2634386735484078,1.6371845110257466,1.7972445487976074,0.04878165685088298,-0.0004898559971382156,1.0,0.0,0.00048766766276774173,0.00023698197624687827,0.0016345978801902,2.735408475993286e-06,0.016909795318978,-0.003083736290206603,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
920,0.1614391228369138,0.4503207090316091,0.4728732039541095,0.000936209013712002,0.1604367988897483,0.1604367988897489,0.16043679888974893,0.1604367988897489,0.1604367988897483,6.106226635438361e-16,-3.1559691685303903e-19,0.0,0.0,0.0,0.1604367988897483,0.1604367988897489,1.632170950571696,1.94504714012146,0.07343878027144361,0.00041308269155699006,1.0,0.0,0.009798689550863977,0.019156103756257703,0.0499862927241706,2.9151455334879867e-05,0.0263440981118448,0.0011517913001925929,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
921,0.1818976906435675,0.8574515458356369,1.054604087237498,0.005212255019900727,0.508012960487553,0.5080129649057289,0.5080129605265148,0.508012960487553,0.5080129649057289,4.418175936216073e-09,-1.541441406864837e-12,0.0,0.0,0.0,0.508012960487553,0.508012960487553,0.8148540345827738,0.9218438267707824,0.05965271879643886,0.0004065684283742402,1.0,0.0,0.049461327364510005,0.04825656120021915,0.1011213942117049,-0.0026713374048342,-7.396375197233603e-05,-0.0037859607016382225,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
922,0.1757972651383124,0.6091578429299166,0.5883906759923516,3.687633683416237e-05,0.1498067725970519,0.1498067725970526,0.14980677259705263,0.1498067725970526,0.1498067725970519,6.938893903907228e-16,-5.259948614217316e-19,0.0,0.0,0.0,0.1498067725970519,0.1498067725970526,1.6039821243286132,1.9242668151855469,0.13034299910071576,-0.0009168114084218183,1.0,0.0,0.003266000741054508,0.01266518846583999,0.0966925250404103,-0.0008726995811039,0.0211258647496631,0.0017945915089157228,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
923,0.2237196296367198,1.0329886773925003,1.150361771357175,0.003392403267105222,0.4219135440886297,0.4219135480667282,0.4219135441237106,0.4219135440886297,0.4219135480667282,3.978098517265494e-09,-1.387904348407612e-12,0.0,0.0,0.0,0.4219135440886297,0.4219135440886297,1.758893780708313,1.8100030422210691,0.09730611456115518,0.0009994182597690617,1.0,0.0,0.0007048569317092729,0.0002074083434667226,0.0012316625730894,3.476206169726423e-05,-0.0001758262210994,-0.0033926718779276784,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
924,0.2047317414672742,0.8374865661806551,1.0944358633254707,0.006145947772612202,0.4796817585036592,0.4796817631080133,0.4796817585442627,0.4796817585036592,0.4796817631080133,4.604354120196774e-09,-1.6064000890668644e-12,0.0,0.0,0.0,0.4796817585036592,0.4796817585036592,0.8567757280667623,1.214133620262146,0.2537969467768883,0.004712225174214011,1.0,0.0,0.05028582875048125,0.031684521355548036,0.1021666913644018,-0.0029256262877964,0.0018719345247394,-0.003746143663312065,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
925,0.1301648575609961,0.5801193257999565,0.6869542932824647,0.00304508149292656,0.4596373729419731,0.4596373779912529,0.45963737298650015,0.4596373729419731,0.4596373779912529,5.049279827584741e-09,-1.7616274846107545e-12,0.0,0.0,0.0,0.4596373729419731,0.4596373729419731,1.5786939899126688,1.6444199085235596,0.10955707017530311,0.001930597063392903,1.0,0.0,0.004921144033561858,0.012049353930380369,0.050938428245319,-0.0010015931916954,0.0198661923807613,0.0021917298173618756,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
926,0.1817939241270127,0.569574178521446,0.6324248547710478,0.0017060582465987994,0.3386463014797066,0.3386463053137315,0.338646301513517,0.3386463014797066,0.3386463053137315,3.834024930871038e-09,-1.337639437858373e-12,0.0,0.0,0.0,0.3386463014797066,0.3386463014797066,1.9704533473650614,1.986171007156372,0.02900462007337854,0.0004721317753706274,1.0,0.0,0.003298562842884753,0.01044913223577874,0.050098470567918,-0.0003715038361886,0.0354547771421958,0.001830431814123831,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
927,0.200943724123218,1.0071257275319259,1.1126321327325497,0.003047995056562987,0.3098377992113302,0.3098378014271437,0.3098377992308704,0.3098377992113302,0.3098378014271437,2.215813477146611e-09,-7.730685340958606e-13,0.0,0.0,0.0,0.3098377992113302,0.3098377992113302,1.8521159370740254,1.9090325832366943,0.10397884751567252,0.0017191775403895284,1.0,0.0,0.0999861748091907,0.001541917623998894,0.1031435627535843,0.0814116516236291,-0.0002063637592599,-0.0033835977372879376,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
928,0.0439186677485678,0.795257222212659,1.0740524635179125,0.006948589690972739,0.4706383279617837,0.5190603222944647,0.516046805880775,0.5181620134206536,0.4706383320618319,0.04842199433268107,8.029114331702319e-05,0.0,0.0,0.0,0.4706383279617837,0.5181620134206536,1.4809102630615234,1.881929397583008,0.1868565748969711,-0.0037033591882309077,1.0,0.0,0.0018198460068568733,0.006087519149710444,0.0511445457382622,-0.0011854393765914,0.0371311387773477,0.0011771677359436006,0.0,0.0,0,0.0,-150.0,-1.0,reached_but_failed_grasp,contact_dropout,0,randomized_2M
929,0.1838061749130725,0.6241721914353247,0.6854612137580077,0.001753523597379443,0.2375975126520051,0.2375975165343683,0.2375975126862418,0.2375975126520051,0.2375975165343683,3.882363208695949e-09,-1.3545045162991102e-12,0.0,0.0,0.0,0.2375975126520051,0.2375975126520051,1.919337887763977,1.9356833696365356,0.010063309330722496,7.616617016338691e-05,1.0,0.0,0.00329896343013685,0.01051188631469075,0.0503224013205892,-9.64926370231054e-06,0.0298278755329295,0.0018083673905437596,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,contact_dropout,0,randomized_2M
990,0.006866255856676,0.24419714272732962,0.8388432595553623,0.003662887807858921,0.0090945057691387,0.2332914222106347,0.045360833901088506,0.0125535583546335,0.2332914222106343,0.224196916441496,-0.0010277906915245984,0.76,0.0,0.0,0.0090945057691387,0.0125535583546335,1.2687928112347922,1.9883970022201536,0.3083629755496853,-0.0023439745504785555,1.0,0.0,0.05776435586637053,0.025770967048899623,0.1031434259098504,-0.0004988140885393,0.0393954527513057,0.0023984299704056682,0.006666666666666667,1.0,114,1.0,-36.0,-0.24,success,clean,1,randomized_2M
991,0.0325483996463021,0.11622320154114568,0.120951249875321,-2.0236445080410096e-05,0.0104268035677149,0.0842952111471444,0.01482424877007699,0.0110807167434046,0.0842952111471433,0.0738684075794295,-0.0001416808229085624,0.9533333333333334,0.0,0.0,0.0104268035677149,0.0110807167434046,0.7758133169015249,1.985804319381714,0.3032407144419058,-0.0018273607493135672,1.0,0.0,0.09643441335773809,0.014835390265008824,0.1035003043330758,0.0021968723548008,0.0250235677662221,0.00016218404023232957,0.0,1.0,143,1.0,-7.0,-0.04666666666666667,reached_but_failed_grasp,clean,1,randomized_2M
992,0.1684111869957092,0.7093264829180661,0.8395969282396845,0.0030935810650880233,0.4561277308732482,0.4561277354504171,0.45612773091361203,0.4561277308732482,0.4561277354504171,4.577168921660046e-09,-1.5969153497257076e-12,0.0,0.0,0.0,0.4561277308732482,0.4561277308732482,1.4724308252334595,1.7013195753097534,0.09470597091548313,-0.0007125384526028353,1.0,0.0,0.0011629894653970001,0.002774610550728073,0.0231244035699126,-0.0005401000163319,0.0195971465199195,-0.0008010304166786546,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,clean,1,randomized_2M
993,0.0086824388979779,0.09547097144246784,0.1048253277356779,0.0002920752719634645,0.0275566227703633,0.4342668142342165,0.0931305365253998,0.0284624480207403,0.3042911997167344,0.4067101914638532,-0.0020241367308450873,0.76,0.0,0.0,0.0275566227703633,0.0284624480207403,1.0806974705060324,1.994952082633972,0.3681979669594055,-0.006055117480844604,1.0,0.0,0.08905792311563483,0.02561663040184409,0.1051835467318999,-0.002850638204375,0.0333496872623607,0.00010599761253823286,0.006666666666666667,1.0,114,1.0,-36.0,-0.24,grasped_but_dropped,clean,1,randomized_2M
994,0.0244154629170624,0.06754535490123965,0.1343546755175693,0.0004031871529946846,0.0152427462322466,0.2525469650993401,0.12922951604812963,0.0153488232899631,0.2525469650993397,0.2373042188670935,-0.002324224817178321,0.47333333333333333,0.0,0.0,0.0152427462322466,0.0153488232899631,1.4954265121618906,1.9928057193756104,0.42239947841770636,-0.00857780045459279,1.0,0.0,0.07355031033416902,0.025846924408641617,0.1071583367011901,0.0390270173604755,0.0373494182526788,0.0005548075000955385,0.12,1.0,71,1.0,-79.0,-0.5266666666666666,success,clean,1,randomized_2M
995,0.1885557921226667,0.5109518473198252,0.6096132825620263,0.002289460017580883,0.4533811987190141,0.4533812032826405,0.4533811987592585,0.4533811987190141,0.4533812032826405,4.5636263656945175e-09,-1.5921889702989166e-12,0.0,0.0,0.0,0.4533811987190141,0.4533811987190141,1.162825005054474,1.5101604461669922,0.09533289040360692,-0.0014246145787411447,1.0,0.0,0.09998634600823689,0.0015419347390001573,0.1031438885355046,0.081411625362498,0.0162204359507859,0.0005004129393243556,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,clean,1,randomized_2M
996,0.1592889369177125,0.5380022494811246,0.636446405305544,0.0021910231074596634,0.3227130596495864,0.3227130620128178,0.32271305967042657,0.3227130596495864,0.3227130620128178,2.3632313883581446e-09,-8.244988388600655e-13,0.0,0.0,0.0,0.3227130596495864,0.3227130596495864,1.270223023891449,1.4956965446472168,0.09826446567838375,0.0015264378035247034,1.0,0.0,0.08788033354208037,0.031727742313172096,0.1028247898338483,-0.0032054660286619,0.0097526155914876,-0.0013469748963738034,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,clean,1,randomized_2M
997,0.0175789430758776,0.8172986170060809,1.079316391672977,0.007876608354671242,0.2207030503123622,0.6760441501379111,0.574953877689573,0.6689049329428928,0.2748498705844064,0.4553410998255489,0.0028326814976656297,0.0,0.0,0.0,0.2207030503123622,0.6689049329428928,1.4276071818669638,1.9768155813217163,0.1670001717127557,-0.0020737759213621627,1.0,0.0,0.024696774977139447,0.041312943658785226,0.106431282817609,-0.0026832690174811,0.0287839175400521,-0.004554751419364791,0.006666666666666667,0.0,0,0.0,-150.0,-1.0,grasped_but_dropped,clean,1,randomized_2M
998,0.1696972727909206,0.4737305566402377,0.6915500425276455,0.0033940304395594476,0.3195959526341559,0.3195959561261101,0.3195959526649498,0.3195959526341559,0.3195959561261101,3.4919541702649326e-09,-1.2182935181791721e-12,0.0,0.0,0.0,0.3195959526341559,0.3195959526341559,1.5452486157417298,1.7008000612258911,0.19047436537251736,0.002387376760947941,1.0,0.0,0.09138911878694758,0.026931882305897506,0.1098538188436249,-0.0026071946988854,0.0223911976050214,0.001049323002137356,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,clean,1,randomized_2M
999,0.0265367003455975,0.10313864675512502,0.1117110666190786,4.7416864907942393e-05,0.0763217501970634,0.1785053429897482,0.08238009754113716,0.0776903818618611,0.1785053429897482,0.10218359279268481,-0.00017847385417280948,0.0,0.0,0.0,0.0763217501970634,0.0776903818618611,1.1915889406204223,1.783657431602478,0.10884363635599562,-0.0005929907578733994,1.0,0.0,0.09548501656350007,0.019743009234561685,0.1032106737790895,-4.554861898836273e-05,0.0297504408786737,3.0352681965390104e-05,0.0,0.0,0,0.0,-150.0,-1.0,reached_but_failed_grasp,clean,1,randomized_2M
1000,0.0089651492217082,0.03124423267030831,0.0296610523531899,-8.261546029613353e-05,0.0080904649034035,0.0656770309626926,0.014628907277069747,0.0118010567449921,0.065462598096377,0.05758656605928911,-0.00010583972914213907,0.9533333333333334,0.0,0.0,0.0080904649034035,0.0118010567449921,1.113219915231069,1.9968998432159424,0.16000704349715494,-0.0017356741163983812,1.0,0.0,0.04834943715392419,0.00906157485339143,0.1025561418159749,0.0008873638043489,0.029293421727164,0.0005800451561977761,0.0,1.0,143,1.0,-7.0,-0.04666666666666667,reached_but_failed_grasp,clean,1,randomized_2M
1001,0.0855361671959198,0.10450533741423061,0.1265162050507995,0.0001966475601556418,0.4018677051907181,0.4018677098394197,0.40186770523171267,0.4018677051907181,0.4018677098394197,4.648701590337367e-09,-1.6218685459515545e-12,0.0,0.0,0.0,0.4018677051907181,0.4018677051907181,0.6426002196470897,0.702254593372345,0.04948002265024573,0.001014503801847606,1.0,0.0,0.09998624322046314,0.0015419336830357862,0.1031441467990655,0.0814115960905143,0.0144961793979157,0.0005258806445856781,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,clean,1,randomized_2M
1002,0.2081263814714916,0.6563599577954045,0.7006608434376714,0.0015801611150434319,0.4918674881782117,0.491867492116802,0.4918674882129443,0.4918674881782117,0.491867492116802,3.9385902872446366e-09,-1.3741241246301408e-12,0.0,0.0,0.0,0.4918674881782117,0.4918674881782117,1.626907359759013,1.6677685976028442,0.04307526628292126,0.0006411548622809834,1.0,0.0,0.0007015622157226936,0.00018254817010188813,0.0011517873158947,1.3013004606713024e-05,0.0099717636999068,8.208621579230658e-05,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,clean,1,randomized_2M
1003,0.0159960000246391,0.10048977487226982,0.1065839840910671,0.00018874792295931766,0.0054088859372448,0.1396718198042763,0.015925086413377153,0.0082868323473461,0.1396718198042756,0.13426293386703148,-0.0002838770629000642,0.9466666666666667,0.0,0.0,0.0054088859372448,0.0082868323473461,0.5504847315947214,1.9761089086532593,0.4619915716811664,-0.007476848618783626,1.0,0.0,0.01701801284712694,0.03341712134327677,0.1040335325154046,-0.003236178299542,0.0297892942313353,-8.604155666530063e-05,0.0,1.0,142,1.0,-8.0,-0.05333333333333334,reached_but_failed_grasp,clean,1,randomized_2M
1004,0.0297014828000181,0.526270600420564,0.4929749074036259,0.0018047295991783403,0.00558187736284,0.1903343093654964,0.03236502345595657,0.0235403444648985,0.1903343093654959,0.1847524320026564,-0.00033370484061020264,0.9266666666666666,0.0,0.0,0.00558187736284,0.0235403444648985,1.4818576339880625,1.9971129894256592,0.21891535722580505,0.0003581994663604581,1.0,0.0,0.05236584153279053,0.03844460808370953,0.1100135308089786,-0.0027617007771383,0.0295146057419985,0.002120361959927008,0.0,1.0,139,1.0,-11.0,-0.07333333333333333,reached_but_failed_grasp,clean,1,randomized_2M
1005,0.0077428732933207,0.033494908704231274,0.0884547870518301,-0.00026507654076763455,0.0125401202422759,0.2176952737296143,0.08237723734586938,0.0833974907571086,0.2176952737296143,0.2051551534873384,-0.0006681314799400305,0.12666666666666668,0.0,0.0,0.0125401202422759,0.0833974907571086,1.5427903831005096,1.9850640296936035,0.23580754925537648,5.961318869946021e-05,1.0,0.0,0.05361226917908598,0.015185760411705752,0.1066631307433697,0.0254743159603669,0.0226110097759679,0.00013974486694503464,0.26666666666666666,1.0,19,0.0,-131.0,-0.8733333333333333,divergent_transport,clean,1,randomized_2M
1006,0.0300921723605245,0.09149251808040411,0.0902646134868067,-2.3778484101851262e-05,0.0043205225875078,0.2364850002222144,0.031515367203995,0.0150224540753362,0.236485000222214,0.2321644776347066,-0.0005631368759041713,0.9333333333333333,0.0,0.0,0.0043205225875078,0.0150224540753362,0.8061706413825352,1.9801164865493777,0.4327906553439677,-0.007521195159424068,1.0,0.0,0.014069909968267777,0.029076142316692397,0.1037340621590314,-0.0029145334555354,0.027772528872547,-4.3631282476218776e-05,0.0,1.0,140,1.0,-10.0,-0.06666666666666667,reached_but_failed_grasp,clean,1,randomized_2M
1007,0.2059869773721905,0.5859126100931467,0.6321967548611348,0.001739601266336705,0.3300242720177412,0.3300242769704728,0.3300242720614169,0.3300242720177412,0.3300242769704728,4.9527316137165656e-09,-1.7279423528894176e-12,0.0,0.0,0.0,0.3300242720177412,0.3300242720177412,0.5603295077880224,0.9590779542922974,0.09464326295510661,-0.0010315767516188691,1.0,0.0,0.09998634760092846,0.0015419410657196895,0.1031441689678017,0.0814115944319901,0.0024644974031708,-0.0023336853374416704,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,clean,1,randomized_2M
1008,0.191422869940513,0.5575022677456952,0.6935231080073919,0.003640091070803695,0.4206441292022121,0.4206441329476536,0.4206441292352414,0.4206441292022121,0.4206441329476536,3.7454415124926754e-09,-1.306735346168345e-12,0.0,0.0,0.0,0.4206441292022121,0.4206441292022121,1.3872888986269634,1.5521621704101562,0.07798282001345012,-0.0003016644220595099,1.0,0.0,0.09314419321157344,0.024266284690843087,0.1031438464332471,-0.001768880834675,0.0178632346937214,-0.00035187774547465304,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,clean,1,randomized_2M
1009,0.1809250006250858,0.29584665792629466,0.2747310928125526,-0.000671807102181235,0.2765350258111732,0.3116847371319812,0.28641655479523914,0.2765350258111732,0.3116847371319812,0.03514971132080802,-0.0002839845693627996,0.0,0.0,0.0,0.2765350258111732,0.2765350258111732,1.1398830250898997,1.8125816583633425,0.24835837182924256,-0.004180355612566926,1.0,0.0,0.007443632146453642,0.025159702055634354,0.1031439365409051,-0.0030260188463094,0.0199330352501401,0.0008385904491684015,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,clean,1,randomized_2M
1010,0.0368056504847679,0.12294938500510101,0.1366690740563026,9.845958657776287e-05,0.0082119741980377,0.2544801351742931,0.03416726679238314,0.0203497905979764,0.2544801351742927,0.24626816097625537,-0.0005182320387965241,0.92,0.0,0.0,0.0082119741980377,0.0203497905979764,1.3438930718104045,1.9988867044448853,0.17639998197853132,-0.0018024010541486824,1.0,0.0,0.09737941712971009,0.01488790797759294,0.1031434215325144,-0.0019521655118514,0.0261253464241918,-2.4324017753680853e-05,0.0,1.0,138,1.0,-12.0,-0.08,reached_but_failed_grasp,clean,1,randomized_2M
1011,0.0633885607688635,0.18793505826540227,0.2070026957818602,0.0006109466412921873,0.1346881951449397,0.134688198870284,0.13468819517779168,0.1346881951449397,0.134688198870284,3.7253442830564865e-09,-1.2997217306861476e-12,0.0,0.0,0.0,0.1346881951449397,0.1346881951449397,0.3320337883134683,1.286271572113037,0.3410509788150734,-0.006142874072552198,1.0,0.0,0.006904299809290363,0.021843780947457474,0.1031438266241061,-0.0026359980636466,0.0187385473769563,0.00028939641044509553,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,clean,1,randomized_2M
