episode_idx,failure_mode,condition,seed,success,final_distance,first_success_step,model
175,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
176,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
177,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
178,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
179,never_reached_object,action_reversal,0,0.0,0.3549225360528287,,clean_2M
180,spoofed_goal,goal_spoof_immediate,0,0.0,0.0900934667959396,,clean_2M
181,spoofed_goal,goal_spoof_immediate,0,0.0,0.0927060968865662,,clean_2M
182,spoofed_goal,goal_spoof_immediate,0,0.0,0.1000577759626785,13.0,clean_2M
183,spoofed_goal,goal_spoof_immediate,0,0.0,0.1001547357454477,,clean_2M
184,spoofed_goal,goal_spoof_immediate,0,0.0,0.0755457471382811,,clean_2M
185,spoofed_goal,goal_spoof_immediate,0,0.0,0.1214546134059097,12.0,clean_2M
186,spoofed_goal,goal_spoof_immediate,0,0.0,0.0799576647104793,,clean_2M
187,success,goal_spoof_immediate,0,1.0,0.0400176674023099,13.0,clean_2M
188,spoofed_goal,goal_spoof_immediate,0,0.0,0.1099630659858932,,clean_2M
189,action_control_corruption,goal_spoof_immediate,0,0.0,0.0515409235007054,12.0,clean_2M
190,spoofed_goal,goal_spoof_immediate,0,0.0,0.0838463367339682,,clean_2M
191,spoofed_goal,goal_spoof_immediate,0,0.0,0.1188004653620088,,clean_2M
192,spoofed_goal,goal_spoof_immediate,0,0.0,0.0598475974554736,12.0,clean_2M
193,spoofed_goal,goal_spoof_immediate,0,0.0,0.0773241349133469,13.0,clean_2M
194,spoofed_goal,goal_spoof_immediate,0,0.0,0.0684833936222426,,clean_2M
195,spoofed_goal,goal_spoof_immediate,0,0.0,0.1070303239793301,,clean_2M
196,spoofed_goal,goal_spoof_immediate,0,0.0,0.0693814720961494,12.0,clean_2M
197,action_control_corruption,goal_spoof_immediate,0,0.0,0.1188352413728646,,clean_2M
198,spoofed_goal,goal_spoof_immediate,0,0.0,0.0827397660273955,,clean_2M
199,spoofed_goal,goal_spoof_immediate,0,0.0,0.1272587868313479,,clean_2M
200,spoofed_goal,goal_spoof_immediate,0,0.0,0.1557975608744879,,clean_2M
201,spoofed_goal,goal_spoof_immediate,0,0.0,0.1283067029800756,,clean_2M
202,spoofed_goal,goal_spoof_immediate,0,0.0,0.0544242251825786,,clean_2M
203,spoofed_goal,goal_spoof_immediate,0,0.0,0.1096772399882276,12.0,clean_2M
204,spoofed_goal,goal_spoof_immediate,0,0.0,0.0780631159821909,13.0,clean_2M
205,spoofed_goal,goal_spoof_immediate,0,0.0,0.1273255640348795,,clean_2M
206,spoofed_goal,goal_spoof_immediate,0,0.0,0.0892264617496759,,clean_2M
207,spoofed_goal,goal_spoof_immediate,0,0.0,0.1370199087316372,,clean_2M
208,spoofed_goal,goal_spoof_immediate,0,0.0,0.1054133703740818,,clean_2M
209,success,goal_spoof_immediate,0,1.0,0.0421023633822403,11.0,clean_2M
210,success,goal_spoof_midep,0,1.0,0.0354237013671283,12.0,clean_2M
211,spoofed_goal,goal_spoof_midep,0,0.0,0.1277406050097273,12.0,clean_2M
212,spoofed_goal,goal_spoof_midep,0,0.0,0.1094968026635229,12.0,clean_2M
213,spoofed_goal,goal_spoof_midep,0,0.0,0.1018795385241463,12.0,clean_2M
214,spoofed_goal,goal_spoof_midep,0,0.0,0.0736614022546301,12.0,clean_2M
215,success,goal_spoof_midep,0,1.0,0.0405643003932441,12.0,clean_2M
216,spoofed_goal,goal_spoof_midep,0,0.0,0.0784933516412259,12.0,clean_2M
217,spoofed_goal,goal_spoof_midep,0,0.0,0.0877255688357028,12.0,clean_2M
218,spoofed_goal,goal_spoof_midep,0,0.0,0.0875849294259298,12.0,clean_2M
219,success,goal_spoof_midep,0,1.0,0.0263718712425256,12.0,clean_2M
220,spoofed_goal,goal_spoof_midep,0,0.0,0.1020742687112673,12.0,clean_2M
221,spoofed_goal,goal_spoof_midep,0,0.0,0.1069663800412281,12.0,clean_2M
222,spoofed_goal,goal_spoof_midep,0,0.0,0.0967919503937163,12.0,clean_2M
223,spoofed_goal,goal_spoof_midep,0,0.0,0.0910256757642273,12.0,clean_2M
224,spoofed_goal,goal_spoof_midep,0,0.0,0.0746932261165926,12.0,clean_2M
225,spoofed_goal,goal_spoof_midep,0,0.0,0.0879019986218779,12.0,clean_2M
226,spoofed_goal,goal_spoof_midep,0,0.0,0.0972315017366631,12.0,clean_2M
227,spoofed_goal,goal_spoof_midep,0,0.0,0.0951206837098764,12.0,clean_2M
228,spoofed_goal,goal_spoof_midep,0,0.0,0.088336158635451,12.0,clean_2M
229,spoofed_goal,goal_spoof_midep,0,0.0,0.1184258391161864,12.0,clean_2M
230,spoofed_goal,goal_spoof_midep,0,0.0,0.0832439106777636,12.0,clean_2M
231,spoofed_goal,goal_spoof_midep,0,0.0,0.1142513844293306,12.0,clean_2M
232,success,goal_spoof_midep,0,1.0,0.0444152408235345,12.0,clean_2M
233,success,goal_spoof_midep,0,1.0,0.0389474907922352,12.0,clean_2M
234,spoofed_goal,goal_spoof_midep,0,0.0,0.1319317346336977,12.0,clean_2M
235,spoofed_goal,goal_spoof_midep,0,0.0,0.1092263814396185,12.0,clean_2M
236,spoofed_goal,goal_spoof_midep,0,0.0,0.1153845362940191,12.0,clean_2M
237,spoofed_goal,goal_spoof_midep,0,0.0,0.056264358307375,12.0,clean_2M
238,spoofed_goal,goal_spoof_midep,0,0.0,0.1047669821918375,12.0,clean_2M
239,spoofed_goal,goal_spoof_midep,0,0.0,0.0796065096632447,12.0,clean_2M
240,wrong_direction,object_pose_spoof,0,0.0,0.083756393052252,,clean_2M
241,grasped_but_dropped,object_pose_spoof,0,0.0,0.6020325699454384,,clean_2M
